"gene","chromosome","padj","log2FoldChange","start","end","label"
"PGSC0003DMG401022133","ST4.03ch07",0.570122757797149,0.031980045995671,56412713,56419395,"Conserved gene of unknown function"
"PGSC0003DMG400017249","ST4.03ch09",0.864523739472747,-0.0024293100793769,56045887,56046942,"Glucosyl/glucuronosyl transferases"
"PGSC0003DMG400028530","ST4.03ch06",0.349743712591523,0.0378616363771703,49871138,49874489,"Eukaryotic translation initiation factor 3 subunit"
"PGSC0003DMG400020683","ST4.03ch12",0.190741446166358,0.105788372776479,5254913,5259700,"Conserved gene of unknown function"
"PGSC0003DMG400016247","ST4.03ch11",0.147595306499414,-0.309069801898341,3215749,3220139,"Acyl-[acyl-carrier-protein] desaturase, chloroplastic"
"PGSC0003DMG400024758","ST4.03ch01",0.475151306132536,-0.0250643551514243,77482420,77486048,"RNase H family protein"
"PGSC0003DMG400013661","ST4.03ch02",0.334738235611212,-0.0704893183035371,37977501,37983286,"Serine/threonine-protein phosphatase"
"PGSC0003DMG400002527","ST4.03ch03",0.807167020756235,0.0152087384745364,60467308,60468467,"Gene of unknown function"
"PGSC0003DMG400030243","ST4.03ch09",0.707410896315571,0.00656136953986079,8067323,8069943,"Major latex"
"PGSC0003DMG401027812","ST4.03ch03",0.44383900832625,-0.0488886137288784,979178,983654,"Heat shock factor"
"PGSC0003DMG401022215","ST4.03ch07",0.555294863135452,0.0278144378712402,54884022,54889113,"NADH:ubiquinone oxidoreductase family protein"
"PGSC0003DMG400029693","ST4.03ch02",0.764861069061844,0.0146304148457895,33903937,33907194,"Protein kinase (PK)"
"PGSC0003DMG400009382","ST4.03ch07",0.267959826947966,0.0247417484724288,49781764,49784343,"Nucleic acid binding protein"
"PGSC0003DMG400015549","ST4.03ch11",0.952112862174382,-0.0054241695103294,45115124,45122813,"E3 UFM1-protein ligase 1 homolog"
"PGSC0003DMG400031821","ST4.03ch09",0.908569671161884,-0.00481554738884435,52964175,52966164,"Heat shock protein binding protein"
"PGSC0003DMG401020789","ST4.03ch00",0.932237991543272,0.00486056641951865,2991535,2998449,"Disease resistance protein R3a"
"PGSC0003DMG400028604","ST4.03ch01",0.0950669757052206,0.591216533968567,76406398,76409982,"Protein kinase"
"PGSC0003DMG402026202","ST4.03ch07",0.665686332835656,-0.0294793700543702,47295264,47300260,"Transferase, transferring glycosyl groups"
"PGSC0003DMG400026481","ST4.03ch03",0.960584265665518,0.00251812218488362,47563557,47564906,"Inositol polyphosphate kinase"
"PGSC0003DMG401012433","ST4.03ch07",0.957590934709267,0.00510911436078302,52795852,52801295,"Bromodomain-containing protein"
"PGSC0003DMG400027013","ST4.03ch06",0.723952799319385,0.00653171533955746,53821292,53822172,"Tetrapyrrole-binding protein, chloroplast"
"PGSC0003DMG400003305","ST4.03ch04",0.862878358216568,0.00469182138290142,67552159,67554063,"Cytochrome P450"
"PGSC0003DMG401027133","ST4.03ch05",0.832231445910801,0.0103581692001875,48152332,48155872,"UDP-glucosyltransferase family 1 protein"
"PGSC0003DMG400000816","ST4.03ch05",0.337027620577969,0.0263132859050287,2069034,2073026,"Tospovirus resistance protein A"
"PGSC0003DMG400017712","ST4.03ch04",0.886611368093916,-0.00127956440961227,63152661,63155745,"RNA helicase"
"PGSC0003DMG400029860","ST4.03ch10",0.976587953474414,-0.0009051132025267,58016552,58017029,"Gene of unknown function"
"PGSC0003DMG400022793","ST4.03ch01",0.632746555334836,-0.00724153100242507,398691,399961,"Cytochrome"
"PGSC0003DMG400013716","ST4.03ch08",0.729747617606803,0.00599029305139341,8223502,8229966,"Gene of unknown function"
"PGSC0003DMG400006604","ST4.03ch06",0.730432714062953,0.00684641881796852,56089078,56092424,"Apetala 2"
"PGSC0003DMG400005736","ST4.03ch03",0.664072647240831,0.0281386169275215,58674547,58682736,"Tetratricopeptide-like helical"
"PGSC0003DMG400029627","ST4.03ch09",0.717081663621055,-0.0261205793921305,58460380,58465941,"Nucleic acid binding"
"PGSC0003DMG402010480","ST4.03ch10",0.521661939429267,-0.0380376852059389,54873023,54878500,"Syntaxin"
"PGSC0003DMG400028605","ST4.03ch01",0.16351413799714,-0.0162822135552449,76446319,76447614,"Peptidase A1, pepsin"
"PGSC0003DMG400011401","ST4.03ch09",0.717081663621055,-0.0245369134870025,52622427,52624950,"Phytochrome A-associated F-box protein"
"PGSC0003DMG400010172","ST4.03ch03",0.847936079924627,-0.00519197690869164,49755550,49756903,"Gene of unknown function"
"PGSC0003DMG400011668","ST4.03ch07",0.993443726924062,-0.000692559525437451,20277994,20279694,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400017653","ST4.03ch09",0.756102270048126,-0.0207663091359728,43993214,43999385,"STY-L protein"
"PGSC0003DMG400032545","ST4.03ch04",0.59397142340993,0.0300552480646715,4828236,4831475,"Pentatricopeptide repeat-containing protein, mitochondrial"
"PGSC0003DMG400009272","ST4.03ch11",0.743718872153388,0.00664030319625258,13574095,13574541,"TIR-NBS disease resistance"
"PGSC0003DMG402031260","ST4.03ch05",0.420055908608677,-0.0133204674806882,4984440,4989957,"F-box domain-containing protein"
"PGSC0003DMG400016389","ST4.03ch01",0.870506450986853,0.0122211000291964,3241446,3246080,"U3 small nucleolar ribonucleoprotein protein imp4"
"PGSC0003DMG400012258","ST4.03ch08",0.59397142340993,0.02762299194562,56292949,56296923,"Protein ABIL2"
"PGSC0003DMG400009724","ST4.03ch07",0.941295787438903,-0.00166801022865911,34785040,34788666,"Conserved gene of unknown function"
"PGSC0003DMG400029617","ST4.03ch09",0.613221370142051,-0.0101983960515246,58278588,58284795,"Serine/threonine protein kinase"
"PGSC0003DMG400002565","ST4.03ch03",0.880641090846301,0.0109565461253075,59764214,59768161,"Protein SYS1"
"PGSC0003DMG400015778","ST4.03ch02",0.470196700656733,0.0461225604546655,43991362,44000017,"Methionine aminopeptidase"
"PGSC0003DMG400023107","ST4.03ch12",0.61016818868844,-0.0144296469344587,41076393,41077892,"Conserved gene of unknown function"
"PGSC0003DMG400026761","ST4.03ch04",0.970903031404225,-0.00294740094380164,3779075,3784365,"Gcn4-complementing protein"
"PGSC0003DMG400027572","ST4.03ch04",0.0867144354822241,1.24560142509621,62165076,62165746,"Gag-pol polyprotein"
"PGSC0003DMG400006480","ST4.03ch05",0.498154080830169,-0.00893531167798605,17180379,17181811,"Protein TIFY 9"
"PGSC0003DMG401021124","ST4.03ch02",0.185870481497637,0.112825167179728,28992475,28998586,"Nuclear transcription factor Y subunit A-4"
"PGSC0003DMG400000577","ST4.03ch03",0.755179665176148,0.0245755974875201,46601337,46608827,"Band 7 family protein"
"PGSC0003DMG400014473","ST4.03ch12",0.881407758260835,-0.00403821669680962,48944132,48959296,"LeOPT1"
"PGSC0003DMG400006766","ST4.03ch01",0.653723616114945,-0.0301744067287046,64613867,64618337,"Conserved gene of unknown function"
"PGSC0003DMG400005741","ST4.03ch03",0.905883746956493,0.00677029147074637,58507125,58514141,"Protein phosphatase 2C 8"
"PGSC0003DMG402012862","ST4.03ch12",0.128364251452168,-0.448133359039952,9380330,9382312,"Elicitor inducible beta-1,3-glucanase NtEIG-E76"
"PGSC0003DMG400021284","ST4.03ch10",0.515075240473699,0.0191778959418931,2730286,2731298,"Conserved gene of unknown function"
"PGSC0003DMG400014756","ST4.03ch01",0.931241105622923,-0.00197483733118401,17677070,17681523,"Transketolase"
"PGSC0003DMG400001948","ST4.03ch08",0.997325785605651,-4.02435068723459e-05,46916744,46922913,"Copalyl diphosphate synthase"
"PGSC0003DMG402028572","ST4.03ch01",0.867732650501065,-0.00413483850839654,76274136,76274828,"Phosphoglycerate/bisphosphoglycerate mutase"
"PGSC0003DMG400009139","ST4.03ch03",0.991407055480045,-0.000109958802703496,61649726,61651211,"Conserved gene of unknown function"
"PGSC0003DMG400016207","ST4.03ch11",0.96743025422503,0.00297506158143705,2418234,2424676,"Threonine endopeptidase"
"PGSC0003DMG400029663","ST4.03ch09",0.960584265665518,0.0040066229208118,58735757,58744877,"Glutathione reductase"
"PGSC0003DMG400012134","ST4.03ch08",0.634908346160611,0.0102447492725311,56297434,56307241,"Conserved gene of unknown function"
"PGSC0003DMG400007946","ST4.03ch04",0.903290732902055,-0.00210303080120401,67790377,67792909,"Conserved gene of unknown function"
"PGSC0003DMG400026937","ST4.03ch06",0.651316419401993,-0.0159236847694063,53442215,53446818,"Nucleic acid binding protein"
"PGSC0003DMG400012856","ST4.03ch12",0.209620951087173,0.0369483923360698,9563547,9565995,"Syntaxin-52"
"PGSC0003DMG400012033","ST4.03ch08",0.877983665288808,0.00266046424030482,15577017,15577346,"Photosystem I P700 chlorophyll a apoprotein"
"PGSC0003DMG400011807","ST4.03ch02",0.758243834372212,0.0231659276927547,13802875,13803354,"ARF-GAP domain 13"
"PGSC0003DMG400003201","ST4.03ch07",0.766910649529263,0.00841429549051353,506151,507433,"Gene of unknown function"
"PGSC0003DMG400026019","ST4.03ch01",0.826520587769085,-0.0163014460580748,70148568,70157759,"Gallus gallus similar to zinc finger RNA binding protein (LOC427010), mRNA."
"PGSC0003DMG400001371","ST4.03ch02",0.94802331128454,0.00306894602505877,45429122,45434995,"Protein COBRA"
"PGSC0003DMG400002912","ST4.03ch12",0.154603481726435,-0.120101099211403,2753728,2762101,"CUE domain containing protein"
"PGSC0003DMG401002164","ST4.03ch09",0.533045460638782,-0.00861227992748562,1035276,1036990,"Glutathione S-transferase"
"PGSC0003DMG400009556","ST4.03ch07",0.606325650267761,0.0237309858014608,9312555,9316088,"Replication factor A 1, rfa1"
"PGSC0003DMG400041336","ST4.03ch04",0.776127841207194,-0.0160252562245793,67778494,67784455,"F-box family protein"
"PGSC0003DMG401008856","ST4.03ch09",0.77461066211848,0.0110637875515319,2240662,2246133,"Conserved gene of unknown function"
"PGSC0003DMG400008731","ST4.03ch04",0.443316868657226,0.0367611761910756,28151270,28152201,"S-antigen protein"
"PGSC0003DMG400031027","ST4.03ch03",0.967286596278338,0.00323899090571388,40991022,40999406,"Acc synthase"
"PGSC0003DMG400030005","ST4.03ch01",0.0994765797660683,0.433715376118894,7873301,7880015,"Poly(A) polymerase"
"PGSC0003DMG400004921","ST4.03ch04",0.420785819886283,0.0168706427107823,66588307,66592231,"ANT"
"PGSC0003DMG400007110","ST4.03ch06",0.876041650587594,-0.00205137480966095,54903296,54909094,"BZIP transcription factor"
"PGSC0003DMG400010831","ST4.03ch08",0.479392837016108,-0.0143523553395551,43247012,43247821,"Protein phosphatase 2C"
"PGSC0003DMG400010507","ST4.03ch10",0.908624379556372,-0.00810559364102673,36787380,36789430,"EMB1692"
"PGSC0003DMG400025980","ST4.03ch01",0.44900089609436,0.0531487893253457,69887660,69890149,"Conserved gene of unknown function"
"PGSC0003DMG400001249","ST4.03ch00",0.394650656524102,0.007407244372328,26474713,26475953,"Gibberellin 20 oxidase"
"PGSC0003DMG400029870","ST4.03ch08",0.94453553594427,-0.00590886342572428,13205747,13213772,"KH domain-containing protein"
"PGSC0003DMG400014736","ST4.03ch01",0.887434383960507,-0.00537724295381502,6817495,6818958,"Serine-threonine protein kinase, plant-type"
"PGSC0003DMG400021953","ST4.03ch06",0.80051731524089,-0.00811964712425989,16493390,16494365,"Gene of unknown function"
"PGSC0003DMG400014314","ST4.03ch03",0.0541873295477056,0.177274311602181,42263976,42268076,"F-box family protein"
"PGSC0003DMG400003385","ST4.03ch05",0.980662738609842,0.000444577483306809,5363053,5370526,"Binding protein"
"PGSC0003DMG400033565","ST4.03ch01",0.73198815584635,-0.00772087836664627,82292589,82293517,"Calmodulin"
"PGSC0003DMG400011817","ST4.03ch06",0.792990595202794,-0.00707493094522575,40566482,40573453,"Conserved gene of unknown function"
"PGSC0003DMG400023478","ST4.03ch05",0.611809500701128,0.0319712268271108,51253861,51260876,"ATVPS33 (Arabidopsis thaliana vacuolar protein sorting 33); protein transporter"
"PGSC0003DMG400012974","ST4.03ch05",0.671313228876789,-0.0119573889351387,2260599,2262820,"Conserved gene of unknown function"
"PGSC0003DMG402001159","ST4.03ch08",0.312971557770946,0.0595686693956151,4455852,4461967,"Conserved gene of unknown function"
"PGSC0003DMG400001147","ST4.03ch11",0.728943235507195,-0.0133847596902893,41857209,41864542,"Conserved gene of unknown function"
"PGSC0003DMG400024264","ST4.03ch09",0.856570344818137,0.0139365481048777,1162345,1164796,"Ribosomal protein l7ae"
"PGSC0003DMG401001341","ST4.03ch02",0.688533744683724,-0.00723970081659139,45985272,45986765,"Conserved gene of unknown function"
"PGSC0003DMG400019202","ST4.03ch10",0.832622064290124,-0.00160327503718297,51201389,51202395,"5-alpha-reductase"
"PGSC0003DMG400024531","ST4.03ch03",0.999454601622954,2.3255725816284e-05,54979843,54986094,"Thylakoid lumenal 25.6 kDa protein, chloroplast"
"PGSC0003DMG400003617","ST4.03ch02",0.512951247059443,0.0415294697569082,39890007,39892837,"Glutaredoxin C3"
"PGSC0003DMG400035143","ST4.03ch07",0.904530480956609,-0.00311726185914344,9386138,9386686,"Conserved gene of unknown function"
"PGSC0003DMG400027797","ST4.03ch11",0.530110846427846,-0.0185126895772024,9730445,9736116,"TIR-NBS-LRR disease resistance"
"PGSC0003DMG402030883","ST4.03ch08",0.20444511242618,-0.0259975568791817,48375916,48379108,"Disease resistance protein RGA2"
"PGSC0003DMG401030137","ST4.03ch06",0.90103304038683,-0.00974630300436626,9775603,9782857,"Singapore isolate B (sub-type 7) whole genome shotgun sequence assembly, scaffold_1"
"PGSC0003DMG400010194","ST4.03ch02",0.431180641508228,0.0161376682693623,32034996,32039194,"MYB transcription factor"
"PGSC0003DMG400017947","ST4.03ch02",0.976916800126107,-0.00240055828162537,7424321,7428240,"Gene of unknown function"
"PGSC0003DMG400018116","ST4.03ch03",0.961749512606573,5.46445680128046e-05,52185305,52190958,"C2 and GRAM domain-containing protein"
"PGSC0003DMG401021461","ST4.03ch02",0.910894437166521,-0.0061430893100763,17707683,17710423,"26S protease regulatory subunit"
"PGSC0003DMG400025298","ST4.03ch04",0.364356223218203,0.0604454935266606,3901472,3905319,"Pyruvate kinase, cytosolic isozyme"
"PGSC0003DMG400013520","ST4.03ch05",0.741565933169717,0.0144983013551227,9273070,9278152,"F-Box protein"
"PGSC0003DMG400005602","ST4.03ch00",0.757211532380187,0.0104873602660023,38861729,38863899,"Glucose-6-phosphate/phosphate translocator 1, chloroplast"
"PGSC0003DMG400012673","ST4.03ch02",0.667217015183893,-0.0260274228822876,41044892,41048113,"DNA topoisomerase IV subunit A"
"PGSC0003DMG400022245","ST4.03ch07",0.614652296899725,-0.00968600838890051,56288193,56291863,"F-box family protein"
"PGSC0003DMG400022313","ST4.03ch07",0.739065683676422,0.0184792947702243,54933652,54937965,"Tetraacyldisaccharide 4'-kinase family protein"
"PGSC0003DMG402029345","ST4.03ch12",0.924371241441978,0.0025518390677948,58535686,58537947,"Isoform 2 of TMV resistance protein N"
"PGSC0003DMG400004812","ST4.03ch08",0.788043051946521,0.0193660876205127,52288081,52292789,"Peroxisomal biogenesis factor"
"PGSC0003DMG400023532","ST4.03ch05",0.612152524019814,-0.0111748172899301,50187939,50188969,"Conserved gene of unknown function"
"PGSC0003DMG402015580","ST4.03ch05",0.806280529196663,0.0163841349424811,7128021,7131447,"Conserved gene of unknown function"
"PGSC0003DMG400002843","ST4.03ch04",0.99157375875927,0.000416228635974957,513100,514432,"Conserved gene of unknown function"
"PGSC0003DMG400014827","ST4.03ch03",0.934372421207869,-0.00606140826341993,38644161,38644981,"Conserved gene of unknown function"
"PGSC0003DMG400022713","ST4.03ch01",0.988701215981642,0.000202073485974368,5128661,5136297,"L-ascorbate oxidase"
"PGSC0003DMG401001686","ST4.03ch01",0.853748420536088,-0.0102028428602668,68429704,68436264,"PDE320"
"PGSC0003DMG400014953","ST4.03ch01",0.84548718129962,-0.00240043607184355,9643033,9643624,"Gene of unknown function"
"PGSC0003DMG400010469","ST4.03ch10",0.967237239227393,-0.00182384869732486,54795724,54797814,"40S ribosomal protein S23"
"PGSC0003DMG401023624","ST4.03ch04",0.768651529009342,0.0187113794691815,8269761,8272472,"Mitochondrial ribosomal protein L51/S25/CI-B8 family protein"
"PGSC0003DMG400005461","ST4.03ch10",0.702206783610296,0.0122133666532775,14776805,14777792,"Gene of unknown function"
"PGSC0003DMG400007969","ST4.03ch04",0.987632180214622,0.000667683655769853,68184070,68187066,"Glutamate-gated kainate-type ion channel receptor subunit GluR5"
"PGSC0003DMG400022223","ST4.03ch07",0.74932214534397,-0.00353605715788283,54784614,54786962,"Cytochrome P450"
"PGSC0003DMG401009395","ST4.03ch07",0.993459479634755,0.00363768832122868,49655546,49662892,"U3 small nucleolar RNA (U3 snorna) associated protein"
"PGSC0003DMG400014316","ST4.03ch03",0.724746337611337,0.018857886734176,42287751,42295171,"Zinc finger, C3HC4 type family protein"
"PGSC0003DMG402001521","ST4.03ch02",0.583037604256234,-0.013919719250026,38552713,38553379,"Cis-prenyltransferase"
"PGSC0003DMG400005277","ST4.03ch05",0.889817788980676,-0.00694036635337531,42211572,42212972,"Conserved gene of unknown function"
"PGSC0003DMG400016079","ST4.03ch07",0.991988333361642,-0.000578495092294901,37365871,37368210,"Hydroxyproline-rich glycoprotein family protein"
"PGSC0003DMG400018700","ST4.03ch11",0.941533361086956,0.00194059294457684,42906387,42908438,"Anthranilate N-benzoyltransferase protein"
"PGSC0003DMG402032143","ST4.03ch01",0.61804724242602,-0.00960348330570937,1632133,1632893,"Gene of unknown function"
"PGSC0003DMG400006208","ST4.03ch10",0.871532477218891,0.0046191526362309,42759130,42760058,"Plastoquinol-plastocyanin reductase"
"PGSC0003DMG400031725","ST4.03ch00",0.862493238792608,0.0112025393254367,40999197,41000081,"26S protease regulatory subunit S10b"
"PGSC0003DMG400015456","ST4.03ch12",0.62139891363335,-0.0361054279706609,56859930,56864203,"2-hydroxyacid dehydrogenase"
"PGSC0003DMG400016890","ST4.03ch04",0.198893950224925,-0.139446959808732,69162970,69171207,"LIM domain containing protein"
"PGSC0003DMG400018738","ST4.03ch07",0.743010193140488,0.0243875641329999,2588433,2597088,"Calmodulin-binding protein"
"PGSC0003DMG400024479","ST4.03ch03",0.80972598883381,0.00506249571757289,53911132,53916455,"Calmodulin-binding protein"
